-113.27089 29.20079
-113.32647 29.26840
-113.37059 29.33601
-113.42558 29.41335
-113.44793 29.47123
-113.44793 29.49013
-113.38148 29.45175
-113.30412 29.37497
-113.23823 29.29762
-113.18266 29.22027
-113.08353 29.16240
-113.07266 29.06557
-113.03942 29.03635
-112.98384 29.00770
-112.98384 28.97848
-112.98384 28.96874
99999 99999
-112.36562 28.97848
-112.36562 29.01744
-112.35473 29.09479
-112.34385 29.14292
-112.27739 29.14292
-112.22238 29.11370
-112.18914 29.06557
-112.15592 28.99796
-112.13415 28.92978
-112.14503 28.86217
-112.14503 28.79456
-112.14503 28.74586
-112.18914 28.73612
-112.23327 28.73612
-112.32150 28.74586
-112.37708 28.77508
-112.42119 28.83295
-112.43208 28.87191
-112.40973 28.90113
-112.37708 28.93952
-112.36562 28.97848
99999 99999
-121.87479 42.99578
-121.87479 42.99578
-121.88586 42.93776
-121.89694 42.87974
-121.91139 42.80867
-121.92342 42.73176
-121.95672 42.66389
-121.98181 42.59735
-121.96582 42.53747
-121.97205 42.46774
-121.92899 42.40599
-121.86613 42.35995
-121.80327 42.31390
-121.76748 42.26972
-121.76888 42.18828
-121.77606 42.09965
-121.77892 42.04296
-121.89304 41.99026
-121.83179 41.91947
-121.74512 41.87156
-121.66649 41.82232
-121.60972 41.76323
-121.58778 41.71705
-121.56586 41.67087
-121.53448 41.58890
-121.51499 41.52675
-121.49549 41.46461
-121.45387 41.37811
-121.39841 41.30012
-121.37647 41.25395
-121.35454 41.20777
-121.34420 41.14722
-121.33385 41.08667
-121.29315 41.02493
-121.29531 40.97476
-121.29748 40.92458
-121.28825 40.86696
-121.27903 40.80934
-121.26579 40.75239
-121.25254 40.69543
-121.22342 40.61931
-121.17982 40.56116
-121.13622 40.50300
-121.06470 40.42768
-120.98055 40.39148
-120.91389 40.38402
-120.80291 40.34662
-120.69193 40.30922
-120.63783 40.27489
-120.56551 40.23736
-120.50134 40.19850
-120.41324 40.13888
-120.35287 40.11173
-120.26231 40.07101
-120.20061 40.01325
-120.17452 39.95869
-120.14583 39.88976
-120.10916 39.82215
-120.07702 39.74151
-120.05350 39.69014
-120.00437 39.63691
-119.96665 39.60048
-119.88114 39.56392
-119.81953 39.52371
-119.81474 39.44993
-119.80649 39.36427
-119.81934 39.29399
-119.80034 39.22860
-119.78307 39.16916
-119.77204 39.10255
-119.74161 39.02650
-119.73337 38.94083
-119.68701 38.86722
-119.66350 38.81495
-119.58874 38.75812
-119.54238 38.68451
-119.51264 38.63940
-119.48221 38.56335
-119.44104 38.50758
-119.35620 38.50197
-119.27309 38.50231
-119.22913 38.46559
-119.23058 38.38465
-119.23720 38.32154
-119.23586 38.25965
-119.25217 38.20126
-119.26226 38.15004
-119.24604 38.06559
-119.20314 38.00388
-119.16346 37.93027
-119.11971 37.85666
-119.08529 37.78777
-119.05717 37.74267
-118.98093 37.68584
-118.92013 37.67062
-118.83128 37.64124
-118.75961 37.61535
-118.72387 37.57147
-118.68813 37.52758
-118.65087 37.47775
-118.58875 37.39470
-118.55225 37.34784
-118.51575 37.30098
-118.45826 37.23577
-118.40076 37.17056
-118.36976 37.11355
-118.34574 37.06784
-118.32172 37.02211
-118.30172 36.94484
-118.28006 36.89256
-118.26160 36.82123
-118.23852 36.73207
-118.22314 36.67262
-118.19379 36.59063
-118.17532 36.51929
-118.15912 36.47235
-118.14290 36.42541
-118.11201 36.33747
-118.06551 36.25197
-118.02990 36.17715
-118.00517 36.11298
-117.96175 36.03589
-117.93441 35.93977
-117.91577 35.86166
-117.92714 35.81028
-117.93850 35.75890
-117.94843 35.70152
-117.99785 35.64462
-118.03822 35.58799
-118.09668 35.53537
-118.10044 35.48537
-118.08897 35.43781
-118.07463 35.37837
-118.08788 35.30215
-118.09207 35.22120
-118.10962 35.16282
-118.16930 35.13162
-118.22897 35.10042
-118.29359 35.04064
-118.37157 35.00341
-118.44812 34.96024
-118.54607 34.90746
-118.59074 34.86323
-118.66586 34.81411
-118.71670 34.76272
-118.79710 34.76833
-118.85754 34.78949
-118.90750 34.79999
-118.93419 34.84510
-118.95515 34.86643
-118.96661 34.91398
-118.94951 34.94143
-118.93098 34.96292
-118.89436 34.97499
-118.83348 34.98477
-118.78307 35.00522
-118.74028 35.02444
-118.70653 35.04839
-118.72417 35.08877
-118.75561 35.12077
-118.78086 35.15993
-118.79707 35.19438
-118.79948 35.23721
-118.78239 35.26466
-118.77246 35.32182
-118.76440 35.35399
-118.75922 35.39805
-118.75116 35.43021
-118.77785 35.47532
-118.80167 35.50854
-118.84975 35.54404
-118.91924 35.56992
-118.97207 35.59230
-119.03211 35.64441
-119.05730 35.68358
-119.07490 35.72396
-119.07875 35.77274
-119.07359 35.81680
-119.06227 35.86802
-119.04195 35.91452
-119.02161 35.96102
-119.02577 36.00158
-119.01346 36.04686
-118.99445 36.08619
-119.00290 36.15997
-119.02019 36.22535
-119.03120 36.26696
-119.07338 36.33463
-119.10229 36.38271
-119.13120 36.43079
-119.17958 36.49128
-119.23111 36.56367
-119.28569 36.61700
-119.33718 36.67391
-119.38866 36.73082
-119.45958 36.78468
-119.53049 36.83853
-119.59129 36.88470
-119.65207 36.93085
-119.72849 37.00552
-119.78770 37.04573
-119.84691 37.08595
-119.90769 37.13212
-119.98254 37.20083
-120.03397 37.25035
-120.08542 37.29986
-120.10725 37.32062
-120.17118 37.37705
-120.19154 37.42256
-120.21188 37.46807
-120.27119 37.53754
-120.33048 37.60701
-120.34463 37.65971
-120.42725 37.72518
-120.50672 37.77894
-120.55659 37.81328
-120.60646 37.84761
-120.65943 37.87836
-120.71239 37.90910
-120.79807 37.95568
-120.93429 38.00093
-120.95605 38.03659
-120.97781 38.07226
-121.00066 38.12948
-121.02351 38.18671
-121.03928 38.24300
-121.05504 38.29929
-121.07681 38.36077
-121.09857 38.42225
-121.12634 38.48892
-121.15411 38.55559
-121.17091 38.61481
-121.18771 38.67403
-121.20533 38.72380
-121.22295 38.77357
-121.26191 38.86007
-121.28242 38.90625
-121.30293 38.95243
-121.30773 39.00127
-121.31252 39.05010
-121.31591 39.13021
-121.33560 39.18584
-121.35530 39.24146
-121.37024 39.30720
-121.38393 39.35764
-121.39762 39.40807
-121.42043 39.47248
-121.44324 39.53689
-121.49953 39.60183
-121.55377 39.66092
-121.58148 39.66864
-121.66135 39.72959
-121.69616 39.80438
-121.76239 39.87385
-121.82197 39.90100
-121.86746 39.91191
-121.91711 39.93453
-121.95148 39.98457
-121.88515 40.04898
-121.92361 40.10487
-121.96787 40.15358
-122.00811 40.17817
-122.04836 40.20275
-122.06982 40.23597
-122.09446 40.29948
-122.11594 40.33269
-122.09948 40.37883
-122.07854 40.41341
-122.10186 40.49567
-122.11977 40.54186
-122.15692 40.61549
-122.17616 40.64293
-122.13297 40.73085
-122.08215 40.77692
-122.02420 40.84895
-121.99484 40.98343
-121.97800 41.07339
-121.97583 41.12355
-121.97366 41.17372
-121.97289 41.26102
-122.03900 41.24133
-122.12923 41.27466
-122.22523 41.30078
-122.29846 41.31244
-122.39093 41.35154
-122.42136 41.40784
-122.44823 41.47713
-122.46577 41.56659
-122.47723 41.62936
-122.48869 41.69213
-122.52004 41.77296
-122.55719 41.84659
-122.58987 41.90867
-122.62702 41.98230
-122.54163 42.03283
-122.55908 42.11652
-122.58233 42.19300
-122.63361 42.25223
-122.72258 42.31728
-122.72258 42.31728
-122.81589 42.35061
-122.86232 42.39828
-122.86576 42.49060
-122.85517 42.53891
-122.84457 42.58721
-122.82674 42.67085
-122.78039 42.72847
99999 99999
-119.65386 48.99449
-119.60928 48.94537
-119.58910 48.88541
-119.56567 48.83878
-119.56663 48.78130
-119.55881 48.70633
-119.56301 48.63553
-119.58218 48.57470
-119.61340 48.51803
-119.64169 48.45553
-119.66087 48.39471
-119.68655 48.30722
-119.71483 48.24472
-119.73076 48.19722
-119.75318 48.12307
-119.78147 48.06057
-119.79446 48.00725
-119.86062 47.96142
-119.87929 47.91976
-119.91232 47.88808
-119.97733 47.86304
-120.05396 47.82042
-120.11292 47.80209
-120.13385 47.78517
-120.14093 47.73942
-120.14523 47.68791
-120.16994 47.63857
-120.17426 47.58705
-120.18739 47.53374
-120.19220 47.46313
-120.21693 47.41379
-120.22400 47.36804
-120.26031 47.32267
-120.30820 47.28128
-120.37323 47.25539
-120.45313 47.22014
-120.53529 47.20975
-120.60307 47.18963
-120.66811 47.16375
-120.73641 47.12452
-120.70821 47.08595
-120.68277 47.05315
-120.65128 47.02790
-120.62308 46.98933
-120.59436 46.96985
-120.58656 46.93346
-120.61405 46.88989
-120.65539 46.87514
-120.70277 46.85284
-120.74410 46.83811
-120.78594 46.80427
-120.79302 46.75853
-120.79405 46.72033
-120.79282 46.65728
-120.81702 46.62704
-120.85281 46.60077
-120.89138 46.58026
-120.93929 46.53887
-120.93754 46.49491
-120.94185 46.44339
-120.95220 46.38431
-120.96205 46.34433
-120.99332 46.26833
-121.01735 46.23091
-121.04281 46.18734
-121.11761 46.12723
-121.21255 46.05021
-121.37819 45.97895
-121.46274 45.90372
-121.52756 45.84541
-121.62620 45.76082
-121.64027 45.71328
-121.60923 45.64985
-121.59229 45.59615
-121.56971 45.53093
-121.54714 45.48479
-121.53020 45.45019
-121.51046 45.40983
-121.51607 45.32589
-121.53295 45.26501
-121.55549 45.21567
-121.58365 45.15877
-121.60337 45.10367
-121.62307 45.02947
-121.61741 44.96066
-121.60609 44.88030
-121.55531 44.79559
-121.51582 44.75305
-121.50171 44.70512
-121.52142 44.65002
-121.55805 44.59132
-121.67643 44.52801
-121.67921 44.45740
-121.68482 44.37346
-121.69890 44.32592
-121.69604 44.22467
-121.71574 44.15048
-121.72417 44.07230
-121.75797 44.00784
-121.81812 43.94735
-121.81640 43.88430
-121.82024 43.81369
-121.85950 43.74166
-121.87185 43.65017
-121.89178 43.59506
-121.89007 43.53201
-121.90444 43.48447
-121.92731 43.41603
-121.93906 43.36272
-121.94553 43.29788
-121.95727 43.24456
-121.96607 43.20458
-121.95940 43.11090
-121.94655 43.06298
-121.96355 43.02119
-121.87479 42.99578
99999 99999
-122.16727 48.96038
-122.19852 48.90913
-122.22074 48.85980
-122.24547 48.79720
-122.25946 48.76873
-122.25789 48.73083
-122.25057 48.70053
-122.21867 48.66271
-122.17528 48.64007
-122.12612 48.62503
-122.07698 48.60999
-122.04259 48.58545
-122.02953 48.56273
-122.04927 48.52668
-122.07228 48.49629
-122.09778 48.45264
-122.09621 48.41474
-122.08889 48.38444
-122.07504 48.34278
-122.02184 48.30311
-121.97844 48.31768
-121.90641 48.26142
-121.84995 48.21490
-121.76315 48.16801
-121.69112 48.11175
-121.64942 48.05587
-121.63806 48.00039
-121.74881 47.95285
-121.77124 47.90350
-121.81113 47.85057
-121.81306 47.79906
-121.81499 47.74754
-121.80819 47.69782
-121.82188 47.65028
-121.85947 47.62977
-121.93503 47.60785
-121.97565 47.59311
-121.97794 47.56069
-121.95671 47.52032
-121.91536 47.49687
-121.88539 47.45830
-121.87896 47.42767
-121.86950 47.39128
-121.87446 47.34553
-121.86766 47.29581
-121.86086 47.24609
-121.88329 47.19675
-121.93264 47.18021
-121.98769 47.15612
-122.02528 47.10750
-122.06251 47.06761
-122.08227 47.03155
-122.11076 46.99358
-122.15064 46.94041
-122.21976 46.88717
-122.30101 46.85664
-122.38226 46.82611
-122.46957 46.80693
-122.55154 46.81430
-122.61910 46.83118
-122.69199 46.82152
-122.74134 46.80434
-122.75504 46.75692
-122.75430 46.71903
-122.73003 46.67361
-122.68868 46.65097
-122.64999 46.61507
-122.62003 46.57724
-122.56690 46.55085
-122.53051 46.48272
-122.50891 46.42403
-122.49035 46.37101
-122.48621 46.30848
-122.47031 46.24220
-122.46884 46.16640
-122.45901 46.11147
-122.44918 46.05653
-122.43062 46.00352
-122.44106 45.95051
-122.42411 45.89750
-122.40154 45.85207
-122.40715 45.78763
-122.38740 45.72894
-122.37891 45.65505
-122.36759 45.57550
-122.39013 45.52617
-122.41267 45.47683
-122.43237 45.42183
-122.46053 45.34595
-122.49716 45.28711
-122.53380 45.24722
-122.59016 45.19022
-122.61269 45.14089
-122.66342 45.09148
-122.70287 45.03832
-122.75923 44.98132
-122.80714 44.94518
-122.83532 44.90721
-122.86349 44.86923
-122.81555 44.82956
-122.79015 44.77847
-122.79859 44.73865
-122.81551 44.71587
-122.82958 44.68740
-122.83521 44.66086
-122.81828 44.62680
-122.82390 44.58130
-122.86900 44.55844
-122.93384 44.53742
-122.97612 44.52783
-122.98457 44.50697
-122.97892 44.47666
-122.95635 44.45019
-122.96198 44.40469
-122.99016 44.38567
-123.01063 44.37232
-123.07864 44.33803
-123.08093 44.30581
-123.06284 44.25280
-123.02437 44.17899
-123.02928 44.13350
-123.05162 44.10312
-123.07658 44.05946
-123.08445 44.01965
-123.12443 43.96840
-123.14318 43.89444
-123.15087 43.81672
-123.15575 43.73333
-123.15532 43.67648
-123.14367 43.59692
-123.12096 43.51360
-123.10650 43.42836
-123.08939 43.35640
-123.06136 43.29963
-123.02785 43.25045
-123.00298 43.18800
-122.93677 43.10667
-122.89174 43.02910
-122.87889 42.98177
-122.76219 42.97942
99999 99999
-119.58679 34.45821
-119.58679 34.45821
-119.57959 34.52046
-119.52550 34.58318
-119.41369 34.60503
-119.31853 34.63065
-119.26118 34.65096
-119.20381 34.67127
-119.08289 34.68827
-118.99247 34.70208
-118.92275 34.72104
-118.85303 34.73999
-118.76991 34.75168
-118.69711 34.77411
-118.66548 34.77246
-118.64204 34.73914
-118.55675 34.70842
-118.46252 34.67286
-118.37862 34.64804
-118.31707 34.63534
-118.25553 34.62263
-118.19707 34.60645
-118.10083 34.59557
-118.03343 34.57454
-117.91930 34.56755
-117.82645 34.53669
-117.75627 34.50288
-117.66482 34.47797
-117.58092 34.45208
-117.51074 34.41827
-117.45090 34.39539
-117.36977 34.38140
-117.29419 34.39124
-117.21584 34.38916
-117.12376 34.39500
-117.03785 34.39391
-116.99410 34.38293
-116.90823 34.35109
-116.83710 34.33265
-116.76595 34.31422
-116.65955 34.29723
-116.55958 34.27330
-116.44548 34.25730
-116.37756 34.23540
-116.27758 34.21147
-116.18143 34.20541
-116.12183 34.18550
-116.06223 34.16559
-115.96739 34.14129
-115.88280 34.11342
-115.81873 34.07097
-115.78798 34.03725
-115.78635 33.97854
-115.79557 33.94668
-115.88509 33.93665
-115.95450 33.94120
-116.04111 33.94431
-116.13405 33.95037
-116.24936 33.95349
-116.31131 33.95753
-116.37327 33.96157
-116.46392 33.95573
-116.50350 33.96272
-116.54484 33.93896
-116.57240 33.92312
-116.59604 33.84676
-116.53875 33.78717
-116.47514 33.73451
-116.42241 33.69873
-116.36108 33.65798
-116.29229 33.61821
-116.22123 33.56654
-116.16736 33.52481
-116.12386 33.45730
-116.09754 33.39973
-116.09248 33.33325
-116.12926 33.28568
-116.14937 33.27082
-116.22686 33.23618
-116.29286 33.22138
-116.35027 33.20161
-116.40881 33.18779
-116.46051 33.13825
-116.48579 33.11050
-116.51905 33.12443
-116.56545 33.16714
-116.61301 33.21581
-116.66574 33.25159
-116.71328 33.30026
-116.75855 33.33702
-116.81874 33.37181
-116.88525 33.39967
-116.97414 33.42458
-117.05103 33.44053
-117.12053 33.44359
-117.18742 33.43474
-117.23814 33.42190
-117.29104 33.38427
-117.34525 33.35259
-117.36844 33.31889
-117.39905 33.28420
-117.41611 33.25743
99999 99999
-106.82381 35.66312
-106.86279 35.59087
-106.87088 35.52107
-106.88166 35.47621
-106.88908 35.40017
-106.88306 35.34407
-106.91936 35.24688
-106.96207 35.13661
-106.99121 35.06374
-107.06149 34.98403
-107.08826 34.95041
-107.11974 34.89124
-107.14213 34.82021
-107.15838 34.76227
-107.18693 34.67816
-107.21006 34.61337
-107.21870 34.55604
-107.24110 34.48501
-107.26496 34.42645
-107.29642 34.36728
-107.33185 34.27633
-107.40531 34.18231
-107.48680 34.15686
-107.57153 34.09340
-107.66896 34.07296
-107.78776 34.03822
-107.87071 34.02524
-107.99097 34.00296
-108.12030 34.01618
-108.20471 34.01431
-108.25177 33.99932
-108.31797 33.98654
-108.39095 33.96684
-108.46934 33.92784
-108.56802 33.86808
-108.68156 33.80685
-108.76673 33.76093
-108.84375 33.74395
-108.92077 33.72698
-109.03490 33.73056
-109.13865 33.77053
-109.25420 33.84072
-109.33979 33.88562
-109.42537 33.93052
-109.53918 33.98832
-109.66445 34.05231
-109.77178 34.09848
-109.89246 34.13080
-109.99176 34.15434
-110.09106 34.17788
-110.18562 34.18930
-110.28017 34.20070
-110.42178 34.21628
-110.57100 34.23102
-110.69739 34.24828
-110.81617 34.26637
-110.92068 34.29229
-111.01212 34.36817
-111.13338 34.43623
-111.25476 34.46046
-111.40355 34.46292
-111.53918 34.47934
-111.66055 34.50358
-111.69096 34.58786
-111.71801 34.69754
-111.78995 34.79604
-111.83244 34.86021
-111.89469 34.90345
-111.94281 34.91069
-112.02696 34.95828
-112.10680 34.96671
-112.21837 34.97729
-112.29821 34.98571
-112.41085 35.00238
-112.51033 35.03315
-112.61961 35.07510
-112.71909 35.10587
-112.77055 35.08685
-112.86692 35.05587
-112.93252 35.07234
-112.97905 35.12262
-113.02558 35.17290
-113.06772 35.22672
-113.10985 35.28053
-113.15957 35.33336
-113.20929 35.38619
-113.29247 35.45029
-113.40861 35.48518
-113.51841 35.52713
-113.61676 35.58927
-113.67081 35.66338
-113.73247 35.73649
-113.79813 35.75296
-113.89027 35.78471
-113.96220 35.81698
-114.03414 35.84924
-114.07442 35.89318
-114.07413 35.96782
-114.05464 36.04628
-114.03514 36.12474
-114.00292 36.23503
-114.00431 36.31570
-114.00571 36.39638
-113.99026 36.46615
-113.95540 36.52673
-113.92052 36.58730
-113.88564 36.64788
-113.85076 36.70845
-113.81071 36.76345
-113.77065 36.81844
-113.70469 36.86422
-113.63872 36.90999
-113.56239 36.94460
-113.48606 36.97920
-113.38129 37.04861
-113.33089 37.11114
-113.31158 37.20720
-113.31173 37.31953
-113.32218 37.40559
-113.32484 37.45519
-113.27509 37.52077
-113.22533 37.58635
-113.16781 37.65290
-113.11028 37.71946
-113.04101 37.77691
-112.97173 37.83435
-112.91586 37.90041
-112.85999 37.96648
-112.80437 38.04265
-112.74875 38.11881
-112.69746 38.23095
-112.65322 38.31731
-112.60899 38.40366
-112.57267 38.50776
-112.53636 38.61186
